Site,TimeStamp,DO_mgL
Vierra Mouth,5/7/21 7:45,8.3
Vierra Mouth,5/7/21 8:00,8.7
Vierra Mouth,5/7/21 8:15,9
Vierra Mouth,5/7/21 8:30,9.3
Vierra Mouth,5/7/21 8:45,9.6
Vierra Mouth,5/7/21 9:00,9.5
Vierra Mouth,5/7/21 9:15,9.9
Vierra Mouth,5/7/21 9:30,10.1
Vierra Mouth,5/7/21 9:45,10.2
Vierra Mouth,5/7/21 10:00,10.4
Vierra Mouth,5/7/21 10:15,10.3
Vierra Mouth,5/7/21 10:30,10.1
Vierra Mouth,5/7/21 10:45,10
Vierra Mouth,5/7/21 11:00,10
Vierra Mouth,5/7/21 11:15,9.6
Vierra Mouth,5/7/21 11:30,9.3
Vierra Mouth,5/7/21 11:45,9.2
Vierra Mouth,5/7/21 12:00,8.9
Vierra Mouth,5/7/21 12:15,9
Vierra Mouth,5/7/21 12:30,8.8
Vierra Mouth,5/7/21 12:45,8.7
Vierra Mouth,5/7/21 13:00,8.6
Vierra Mouth,5/7/21 13:15,8.1
Vierra Mouth,5/7/21 13:30,7.8
Vierra Mouth,5/7/21 13:45,7.8
Vierra Mouth,5/7/21 14:00,7.9
Vierra Mouth,5/7/21 14:15,7.8
Vierra Mouth,5/7/21 14:30,8
Vierra Mouth,5/7/21 14:45,8.8
Vierra Mouth,5/7/21 15:00,9.3
Vierra Mouth,5/7/21 15:15,9.1
Vierra Mouth,5/7/21 15:30,9.1
Vierra Mouth,5/7/21 15:45,9
Vierra Mouth,5/7/21 16:00,7.6
Vierra Mouth,5/7/21 16:15,7
Vierra Mouth,5/7/21 16:30,6.9
Vierra Mouth,5/7/21 16:45,6.6
Vierra Mouth,5/7/21 17:00,6.6
Vierra Mouth,5/7/21 17:15,7.1
Vierra Mouth,5/7/21 17:30,7.4
Vierra Mouth,5/7/21 17:45,8.5
Vierra Mouth,5/7/21 18:00,9.2
Vierra Mouth,5/7/21 18:15,9.5
Vierra Mouth,5/7/21 18:30,9.2
Vierra Mouth,5/7/21 18:45,9
Vierra Mouth,5/7/21 19:00,8.9
Vierra Mouth,5/7/21 19:15,8.8
Vierra Mouth,5/7/21 19:30,8.9
Vierra Mouth,5/7/21 19:45,8.8
Vierra Mouth,5/7/21 20:00,8.6
Vierra Mouth,5/7/21 20:15,8.6
Vierra Mouth,5/7/21 20:30,8.5
Vierra Mouth,5/7/21 20:45,8.5
Vierra Mouth,5/7/21 21:00,8.5
Vierra Mouth,5/7/21 21:15,8.6
Vierra Mouth,5/7/21 21:30,8.5
Vierra Mouth,5/7/21 21:45,8.5
Vierra Mouth,5/7/21 22:00,8.6
Vierra Mouth,5/7/21 22:15,8.6
Vierra Mouth,5/7/21 22:30,8.6
Vierra Mouth,5/7/21 22:45,8.5
Vierra Mouth,5/7/21 23:00,8.4
Vierra Mouth,5/7/21 23:15,8.3
Vierra Mouth,5/7/21 23:30,8.3
Vierra Mouth,5/7/21 23:45,8.1
Vierra Mouth,5/8/21 0:00,8
Vierra Mouth,5/8/21 0:15,7.9
Vierra Mouth,5/8/21 0:30,7.7
Vierra Mouth,5/8/21 0:45,7.6
Vierra Mouth,5/8/21 1:00,7.5
Vierra Mouth,5/8/21 1:15,7.5
Vierra Mouth,5/8/21 1:30,7.4
Vierra Mouth,5/8/21 1:45,7.3
Vierra Mouth,5/8/21 2:00,7.1
Vierra Mouth,5/8/21 2:15,7.2
Vierra Mouth,5/8/21 2:30,7.1
Vierra Mouth,5/8/21 2:45,7
Vierra Mouth,5/8/21 3:00,7.1
Vierra Mouth,5/8/21 3:15,7.1
Vierra Mouth,5/8/21 3:30,6.8
Vierra Mouth,5/8/21 3:45,6.8
Vierra Mouth,5/8/21 4:00,6.7
Vierra Mouth,5/8/21 4:15,6.6
Vierra Mouth,5/8/21 4:30,6.6
Vierra Mouth,5/8/21 4:45,6.6
Vierra Mouth,5/8/21 5:00,6.6
Vierra Mouth,5/8/21 5:15,7
Vierra Mouth,5/8/21 5:30,7.1
Vierra Mouth,5/8/21 5:45,7.7
Vierra Mouth,5/8/21 6:00,7.9
Vierra Mouth,5/8/21 6:15,8
Vierra Mouth,5/8/21 6:30,7.9
Vierra Mouth,5/8/21 6:45,8
Vierra Mouth,5/8/21 7:00,7.9
Vierra Mouth,5/8/21 7:15,7.4
Vierra Mouth,5/8/21 7:30,7.9
Vierra Mouth,5/8/21 7:45,8.1
Vierra Mouth,5/8/21 8:00,8.5
Vierra Mouth,5/8/21 8:15,9
Vierra Mouth,5/8/21 8:30,9.1
Vierra Mouth,5/8/21 8:45,9.3
Vierra Mouth,5/8/21 9:00,9.6
Vierra Mouth,5/8/21 9:15,9.8
Vierra Mouth,5/8/21 9:30,10.1
Vierra Mouth,5/8/21 9:45,10.5
Vierra Mouth,5/8/21 10:00,10.8
Vierra Mouth,5/8/21 10:15,10.9
Vierra Mouth,5/8/21 10:30,11
Vierra Mouth,5/8/21 10:45,11.1
Vierra Mouth,5/8/21 11:00,11
Vierra Mouth,5/8/21 11:15,11.1
Vierra Mouth,5/8/21 11:30,10.9
Vierra Mouth,5/8/21 11:45,10.7
Vierra Mouth,5/8/21 12:00,10.5
Vierra Mouth,5/8/21 12:15,10.3
Vierra Mouth,5/8/21 12:30,10.2
Vierra Mouth,5/8/21 12:45,9.7
Vierra Mouth,5/8/21 13:00,9.5
Vierra Mouth,5/8/21 13:15,9.2
Vierra Mouth,5/8/21 13:30,9.1
Vierra Mouth,5/8/21 13:45,8.8
Vierra Mouth,5/8/21 14:00,8.7
Vierra Mouth,5/8/21 14:15,8.4
Vierra Mouth,5/8/21 14:30,8.3
Vierra Mouth,5/8/21 14:45,7.9
Vierra Mouth,5/8/21 15:00,8.4
Vierra Mouth,5/8/21 15:15,8.8
Vierra Mouth,5/8/21 15:30,8.8
Vierra Mouth,5/8/21 15:45,9
Vierra Mouth,5/8/21 16:00,8.9
Vierra Mouth,5/8/21 16:15,8.9
Vierra Mouth,5/8/21 16:30,8.5
Vierra Mouth,5/8/21 16:45,7.5
Vierra Mouth,5/8/21 17:00,7
Vierra Mouth,5/8/21 17:15,6.7
Vierra Mouth,5/8/21 17:30,6.3
Vierra Mouth,5/8/21 17:45,7.2
Vierra Mouth,5/8/21 18:00,8.5
Vierra Mouth,5/8/21 18:15,9.9
Vierra Mouth,5/8/21 18:30,9.9
Vierra Mouth,5/8/21 18:45,10.1
Vierra Mouth,5/8/21 19:00,10.2
Vierra Mouth,5/8/21 19:15,10.3
Vierra Mouth,5/8/21 19:30,10.5
Vierra Mouth,5/8/21 19:45,10.5
Vierra Mouth,5/8/21 20:00,10.7
Vierra Mouth,5/8/21 20:15,10.6
Vierra Mouth,5/8/21 20:30,10.4
Vierra Mouth,5/8/21 20:45,10.3
Vierra Mouth,5/8/21 21:00,10.2
Vierra Mouth,5/8/21 21:15,10
Vierra Mouth,5/8/21 21:30,10
Vierra Mouth,5/8/21 21:45,10
Vierra Mouth,5/8/21 22:00,9.8
Vierra Mouth,5/8/21 22:15,9.8
Vierra Mouth,5/8/21 22:30,10
Vierra Mouth,5/8/21 22:45,10
Vierra Mouth,5/8/21 23:00,10
Vierra Mouth,5/8/21 23:15,10
Vierra Mouth,5/8/21 23:30,10
Vierra Mouth,5/8/21 23:45,9.9
Vierra Mouth,5/9/21 0:00,9.8
Vierra Mouth,5/9/21 0:15,9.5
Vierra Mouth,5/9/21 0:30,9.2
Vierra Mouth,5/9/21 0:45,8.9
Vierra Mouth,5/9/21 1:00,8.5
Vierra Mouth,5/9/21 1:15,8.4
Vierra Mouth,5/9/21 1:30,8.3
Vierra Mouth,5/9/21 1:45,8
Vierra Mouth,5/9/21 2:00,7.8
Vierra Mouth,5/9/21 2:15,7.6
Vierra Mouth,5/9/21 2:30,7.4
Vierra Mouth,5/9/21 2:45,7.3
Vierra Mouth,5/9/21 3:00,7.1
Vierra Mouth,5/9/21 3:15,7
Vierra Mouth,5/9/21 3:30,6.9
Vierra Mouth,5/9/21 3:45,7
Vierra Mouth,5/9/21 4:00,7
Vierra Mouth,5/9/21 4:15,6.8
Vierra Mouth,5/9/21 4:30,6.9
Vierra Mouth,5/9/21 4:45,6.7
Vierra Mouth,5/9/21 5:00,6.5
Vierra Mouth,5/9/21 5:15,6.6
Vierra Mouth,5/9/21 5:30,6.7
Vierra Mouth,5/9/21 5:45,7.1
Vierra Mouth,5/9/21 6:00,7
Vierra Mouth,5/9/21 6:15,7.1
Vierra Mouth,5/9/21 6:30,7.5
Vierra Mouth,5/9/21 6:45,7.7
Vierra Mouth,5/9/21 7:00,7.8
Vierra Mouth,5/9/21 7:15,8.3
Vierra Mouth,5/9/21 7:30,8.1
Vierra Mouth,5/9/21 7:45,8.3
Vierra Mouth,5/9/21 8:00,8.5
Vierra Mouth,5/9/21 8:15,8.7
Vierra Mouth,5/9/21 8:30,9
Vierra Mouth,5/9/21 8:45,9
Vierra Mouth,5/9/21 9:00,9.6
Vierra Mouth,5/9/21 9:15,9.5
Vierra Mouth,5/9/21 9:30,9.6
Vierra Mouth,5/9/21 9:45,10.2
Vierra Mouth,5/9/21 10:00,10.2
Vierra Mouth,5/9/21 10:15,10.5
Vierra Mouth,5/9/21 10:30,10.7
Vierra Mouth,5/9/21 10:45,11
Vierra Mouth,5/9/21 11:00,11
Vierra Mouth,5/9/21 11:15,11.1
Vierra Mouth,5/9/21 11:30,11.3
Vierra Mouth,5/9/21 11:45,11.2
Vierra Mouth,5/9/21 12:00,11.1
Vierra Mouth,5/9/21 12:15,11.1
Vierra Mouth,5/9/21 12:30,11
Vierra Mouth,5/9/21 12:45,10.9
Vierra Mouth,5/9/21 13:00,10.8
Vierra Mouth,5/9/21 13:15,10.7
Vierra Mouth,5/9/21 13:30,10.5
Vierra Mouth,5/9/21 13:45,10.3
Vierra Mouth,5/9/21 14:00,9.9
Vierra Mouth,5/9/21 14:15,9.4
Vierra Mouth,5/9/21 14:30,9.1
Vierra Mouth,5/9/21 14:45,8.6
Vierra Mouth,5/9/21 15:00,8.9
Vierra Mouth,5/9/21 15:15,8.7
Vierra Mouth,5/9/21 15:30,8.6
Vierra Mouth,5/9/21 15:45,9.2
Vierra Mouth,5/9/21 16:00,9.5
Vierra Mouth,5/9/21 16:15,9.4
Vierra Mouth,5/9/21 16:30,9.2
Vierra Mouth,5/9/21 16:45,9.3
Vierra Mouth,5/9/21 17:00,9.1
Vierra Mouth,5/9/21 17:15,8
Vierra Mouth,5/9/21 17:30,7.7
Vierra Mouth,5/9/21 17:45,7.2
Vierra Mouth,5/9/21 18:00,6.9
Vierra Mouth,5/9/21 18:15,8.5
Vierra Mouth,5/9/21 18:30,9.2
Vierra Mouth,5/9/21 18:45,9.1
Vierra Mouth,5/9/21 19:00,9.4
Vierra Mouth,5/9/21 19:15,9.8
Vierra Mouth,5/9/21 19:30,10.2
Vierra Mouth,5/9/21 19:45,10.2
Vierra Mouth,5/9/21 20:00,10.3
Vierra Mouth,5/9/21 20:15,10.2
Vierra Mouth,5/9/21 20:30,10.2
Vierra Mouth,5/9/21 20:45,9.9
Vierra Mouth,5/9/21 21:00,9.9
Vierra Mouth,5/9/21 21:15,9.7
Vierra Mouth,5/9/21 21:30,9.8
Vierra Mouth,5/9/21 21:45,9.6
Vierra Mouth,5/9/21 22:00,9.8
Vierra Mouth,5/9/21 22:15,9.7
Vierra Mouth,5/9/21 22:30,9.6
Vierra Mouth,5/9/21 22:45,9.9
Vierra Mouth,5/9/21 23:00,9.9
Vierra Mouth,5/9/21 23:15,9.8
Vierra Mouth,5/9/21 23:30,9.8
Vierra Mouth,5/9/21 23:45,9.7
Vierra Mouth,5/10/21 0:00,9.7
Vierra Mouth,5/10/21 0:15,9.5
Vierra Mouth,5/10/21 0:30,9.4
Vierra Mouth,5/10/21 0:45,9.1
Vierra Mouth,5/10/21 1:00,8.8
Vierra Mouth,5/10/21 1:15,8.7
Vierra Mouth,5/10/21 1:30,8.4
Vierra Mouth,5/10/21 1:45,8.2
Vierra Mouth,5/10/21 2:00,8.1
Vierra Mouth,5/10/21 2:15,8
Vierra Mouth,5/10/21 2:30,7.8
Vierra Mouth,5/10/21 2:45,7.7
Vierra Mouth,5/10/21 3:00,7.5
Vierra Mouth,5/10/21 3:15,7.2
Vierra Mouth,5/10/21 3:30,6.8
Vierra Mouth,5/10/21 3:45,6.8
Vierra Mouth,5/10/21 4:00,7.2
Vierra Mouth,5/10/21 4:15,7
Vierra Mouth,5/10/21 4:30,6.9
Vierra Mouth,5/10/21 4:45,6.6
Vierra Mouth,5/10/21 5:00,6.6
Vierra Mouth,5/10/21 5:15,6.6
Vierra Mouth,5/10/21 5:30,6.4
Vierra Mouth,5/10/21 5:45,6.8
Vierra Mouth,5/10/21 6:00,6.7
Vierra Mouth,5/10/21 6:15,6.7
Vierra Mouth,5/10/21 6:30,7
Vierra Mouth,5/10/21 6:45,7.4
Vierra Mouth,5/10/21 7:00,7.6
Vierra Mouth,5/10/21 7:15,7.8
Vierra Mouth,5/10/21 7:30,7.9
Vierra Mouth,5/10/21 7:45,8
Vierra Mouth,5/10/21 8:00,8.3
Vierra Mouth,5/10/21 8:15,8.5
Vierra Mouth,5/10/21 8:30,8.6
Vierra Mouth,5/10/21 8:45,8.9
Vierra Mouth,5/10/21 9:00,9.2
Vierra Mouth,5/10/21 9:15,9.6
Vierra Mouth,5/10/21 9:30,9.6
Vierra Mouth,5/10/21 9:45,9.6
Vierra Mouth,5/10/21 10:00,9.7
Vierra Mouth,5/10/21 10:15,10.1
Vierra Mouth,5/10/21 10:30,10.2
Vierra Mouth,5/10/21 10:45,10.4
Vierra Mouth,5/10/21 11:00,10.6
Vierra Mouth,5/10/21 11:15,10.8
Vierra Mouth,5/10/21 11:30,11.1
Vierra Mouth,5/10/21 11:45,11
Vierra Mouth,5/10/21 12:00,11.3
Vierra Mouth,5/10/21 12:15,11.3
Vierra Mouth,5/10/21 12:30,11.4
Vierra Mouth,5/10/21 12:45,11.3
Vierra Mouth,5/10/21 13:00,11.2
Vierra Mouth,5/10/21 13:15,11.1
Vierra Mouth,5/10/21 13:30,10.8
Vierra Mouth,5/10/21 13:45,10.8
Vierra Mouth,5/10/21 14:00,10.7
Vierra Mouth,5/10/21 14:15,10.5
Vierra Mouth,5/10/21 14:30,10.3
Vierra Mouth,5/10/21 14:45,10
Vierra Mouth,5/10/21 15:00,9.2
Vierra Mouth,5/10/21 15:15,9
Vierra Mouth,5/10/21 15:30,8.7
Vierra Mouth,5/10/21 15:45,8.6
Vierra Mouth,5/10/21 16:00,9.3
Vierra Mouth,5/10/21 16:15,9.6
Vierra Mouth,5/10/21 16:30,9.5
Vierra Mouth,5/10/21 16:45,9.4
Vierra Mouth,5/10/21 17:00,9.7
Vierra Mouth,5/10/21 17:15,10
Vierra Mouth,5/10/21 17:30,9.8
Vierra Mouth,5/10/21 17:45,9.7
Vierra Mouth,5/10/21 18:00,9.6
Vierra Mouth,5/10/21 18:15,9.3
Vierra Mouth,5/10/21 18:30,9.5
Vierra Mouth,5/10/21 18:45,9.9
Vierra Mouth,5/10/21 19:00,9.8
Vierra Mouth,5/10/21 19:15,9.6
Vierra Mouth,5/10/21 19:30,9.5
Vierra Mouth,5/10/21 19:45,9.4
Vierra Mouth,5/10/21 20:00,9.5
Vierra Mouth,5/10/21 20:15,9.6
Vierra Mouth,5/10/21 20:30,9.5
Vierra Mouth,5/10/21 20:45,9.5
Vierra Mouth,5/10/21 21:00,9.4
Vierra Mouth,5/10/21 21:15,9.6
Vierra Mouth,5/10/21 21:30,9.3
Vierra Mouth,5/10/21 21:45,9.3
Vierra Mouth,5/10/21 22:00,9.7
Vierra Mouth,5/10/21 22:15,9.4
Vierra Mouth,5/10/21 22:30,9.7
Vierra Mouth,5/10/21 22:45,9.5
Vierra Mouth,5/10/21 23:00,9.7
Vierra Mouth,5/10/21 23:15,9.8
Vierra Mouth,5/10/21 23:30,9.8
Vierra Mouth,5/10/21 23:45,9.8
Vierra Mouth,5/11/21 0:00,9.8
Vierra Mouth,5/11/21 0:15,9.8
Vierra Mouth,5/11/21 0:30,9.6
Vierra Mouth,5/11/21 0:45,9.4
Vierra Mouth,5/11/21 1:00,9.3
Vierra Mouth,5/11/21 1:15,9.1
Vierra Mouth,5/11/21 1:30,9
Vierra Mouth,5/11/21 1:45,8.8
Vierra Mouth,5/11/21 2:00,8.5
Vierra Mouth,5/11/21 2:15,8.4
Vierra Mouth,5/11/21 2:30,8.2
Vierra Mouth,5/11/21 2:45,8
Vierra Mouth,5/11/21 3:00,7.9
Vierra Mouth,5/11/21 3:15,7.6
Vierra Mouth,5/11/21 3:30,7.3
Vierra Mouth,5/11/21 3:45,6.9
Vierra Mouth,5/11/21 4:00,6.3
Vierra Mouth,5/11/21 4:15,7
Vierra Mouth,5/11/21 4:30,6.6
Vierra Mouth,5/11/21 4:45,6.9
Vierra Mouth,5/11/21 5:00,6.1
Vierra Mouth,5/11/21 5:15,6.1
Vierra Mouth,5/11/21 5:30,6.2
Vierra Mouth,5/11/21 5:45,5.9
Vierra Mouth,5/11/21 6:00,5.9
Vierra Mouth,5/11/21 6:15,5.7
Vierra Mouth,5/11/21 6:30,5.6
Vierra Mouth,5/11/21 6:45,5.7
Vierra Mouth,5/11/21 7:00,6.4
Vierra Mouth,5/11/21 7:15,6.7
Vierra Mouth,5/11/21 7:30,7.2
Vierra Mouth,5/11/21 7:45,7.1
Vierra Mouth,5/11/21 8:00,7.1
Vierra Mouth,5/11/21 8:15,7.2
Vierra Mouth,5/11/21 8:30,7
Vierra Mouth,5/11/21 8:45,7
Vierra Mouth,5/11/21 9:00,7.5
Vierra Mouth,5/11/21 9:15,7.4
Vierra Mouth,5/11/21 9:30,7.6
Vierra Mouth,5/11/21 9:45,7.8
Vierra Mouth,5/11/21 10:00,8.4
Vierra Mouth,5/11/21 10:15,8.8
Vierra Mouth,5/11/21 10:30,9
Vierra Mouth,5/11/21 10:45,9.1
Vierra Mouth,5/11/21 11:00,8.9
Vierra Mouth,5/11/21 11:15,9.2
Vierra Mouth,5/11/21 11:30,9.4
Vierra Mouth,5/11/21 11:45,9.5
Vierra Mouth,5/11/21 12:00,10.2
Vierra Mouth,5/11/21 12:15,10.6
Vierra Mouth,5/11/21 12:30,10.8
Vierra Mouth,5/11/21 12:45,10.7
Vierra Mouth,5/11/21 13:00,10.6
Vierra Mouth,5/11/21 13:15,10.6
Vierra Mouth,5/11/21 13:30,10.3
Vierra Mouth,5/11/21 13:45,10.4
Vierra Mouth,5/11/21 14:00,10.3
Vierra Mouth,5/11/21 14:15,10.1
Vierra Mouth,5/11/21 14:30,9.8
Vierra Mouth,5/11/21 14:45,9.4
Vierra Mouth,5/11/21 15:00,9.1
Vierra Mouth,5/11/21 15:15,8.6
Vierra Mouth,5/11/21 15:30,8.1
Vierra Mouth,5/11/21 15:45,8
Vierra Mouth,5/11/21 16:00,8
Vierra Mouth,5/11/21 16:15,8
Vierra Mouth,5/11/21 16:30,8.4
Vierra Mouth,5/11/21 16:45,7.8
Vierra Mouth,5/11/21 17:00,7.3
Vierra Mouth,5/11/21 17:15,8.3
Vierra Mouth,5/11/21 17:30,7.6
Vierra Mouth,5/11/21 17:45,8.3
Vierra Mouth,5/11/21 18:00,8.7
Vierra Mouth,5/11/21 18:15,7.3
Vierra Mouth,5/11/21 18:30,6.4
Vierra Mouth,5/11/21 18:45,5.8
Vierra Mouth,5/11/21 19:00,5.5
Vierra Mouth,5/11/21 19:15,5.2
Vierra Mouth,5/11/21 19:30,5
Vierra Mouth,5/11/21 19:45,5.4
Vierra Mouth,5/11/21 20:00,6.7
Vierra Mouth,5/11/21 20:15,7.7
Vierra Mouth,5/11/21 20:30,8.4
Vierra Mouth,5/11/21 20:45,8.8
Vierra Mouth,5/11/21 21:00,8.9
Vierra Mouth,5/11/21 21:15,9.1
Vierra Mouth,5/11/21 21:30,9.1
Vierra Mouth,5/11/21 21:45,9.2
Vierra Mouth,5/11/21 22:00,9.1
Vierra Mouth,5/11/21 22:15,8.9
Vierra Mouth,5/11/21 22:30,9
Vierra Mouth,5/11/21 22:45,9.2
Vierra Mouth,5/11/21 23:00,8.9
Vierra Mouth,5/11/21 23:15,8.9
Vierra Mouth,5/11/21 23:30,9.1
Vierra Mouth,5/11/21 23:45,9.3
Vierra Mouth,5/12/21 0:00,9.4
Vierra Mouth,5/12/21 0:15,9.2
Vierra Mouth,5/12/21 0:30,8.8
Vierra Mouth,5/12/21 0:45,8.5
Vierra Mouth,5/12/21 1:00,8.1
Vierra Mouth,5/12/21 1:15,7.7
Vierra Mouth,5/12/21 1:30,7.4
Vierra Mouth,5/12/21 1:45,7.3
Vierra Mouth,5/12/21 2:00,7.1
Vierra Mouth,5/12/21 2:15,7.1
Vierra Mouth,5/12/21 2:30,7.1
Vierra Mouth,5/12/21 2:45,7.2
Vierra Mouth,5/12/21 3:00,7.1
Vierra Mouth,5/12/21 3:15,7.1
Vierra Mouth,5/12/21 3:30,7.1
Vierra Mouth,5/12/21 3:45,7
Vierra Mouth,5/12/21 4:00,6.9
Vierra Mouth,5/12/21 4:15,6.8
Vierra Mouth,5/12/21 4:30,6.1
Vierra Mouth,5/12/21 4:45,5.9
Vierra Mouth,5/12/21 5:00,5.9
Vierra Mouth,5/12/21 5:15,6.4
Vierra Mouth,5/12/21 5:30,6
Vierra Mouth,5/12/21 5:45,6.4
Vierra Mouth,5/12/21 6:00,6.1
Vierra Mouth,5/12/21 6:15,5.9
Vierra Mouth,5/12/21 6:30,6.4
Vierra Mouth,5/12/21 6:45,6.1
Vierra Mouth,5/12/21 7:00,5.9
Vierra Mouth,5/12/21 7:15,6.1
Vierra Mouth,5/12/21 7:30,6.2
Vierra Mouth,5/12/21 7:45,6.3
Vierra Mouth,5/12/21 8:00,6.7
Vierra Mouth,5/12/21 8:15,6.6
Vierra Mouth,5/12/21 8:30,6.5
Vierra Mouth,5/12/21 8:45,6
Vierra Mouth,5/12/21 9:00,5.7
Vierra Mouth,5/12/21 9:15,5.1
Vierra Mouth,5/12/21 9:30,4.9
Vierra Mouth,5/12/21 9:45,4.9
Vierra Mouth,5/12/21 10:00,5
Vierra Mouth,5/12/21 10:15,5
Vierra Mouth,5/12/21 10:30,4.8
Vierra Mouth,5/12/21 10:45,4.9
Vierra Mouth,5/12/21 11:00,5.3
Vierra Mouth,5/12/21 11:15,6
Vierra Mouth,5/12/21 11:30,6.8
Vierra Mouth,5/12/21 11:45,7.3
Vierra Mouth,5/12/21 12:00,8.1
Vierra Mouth,5/12/21 12:15,7.9
Vierra Mouth,5/12/21 12:30,8.6
Vierra Mouth,5/12/21 12:45,7.9
Vierra Mouth,5/12/21 13:00,8.7
Vierra Mouth,5/12/21 13:15,8.3
Vierra Mouth,5/12/21 13:30,8
Vierra Mouth,5/12/21 13:45,8.7
Vierra Mouth,5/12/21 14:00,8.4
Vierra Mouth,5/12/21 14:15,8.1
Vierra Mouth,5/12/21 14:30,7.8
Vierra Mouth,5/12/21 14:45,7.7
Vierra Mouth,5/12/21 15:00,7.7
Vierra Mouth,5/12/21 15:15,7.3
Vierra Mouth,5/12/21 15:30,7.1
Vierra Mouth,5/12/21 15:45,7.1
Vierra Mouth,5/12/21 16:00,6.6
Vierra Mouth,5/12/21 16:15,6.3
Vierra Mouth,5/12/21 16:30,6.5
Vierra Mouth,5/12/21 16:45,5.9
Vierra Mouth,5/12/21 17:00,5.5
Vierra Mouth,5/12/21 17:15,6
Vierra Mouth,5/12/21 17:30,6.6
Vierra Mouth,5/12/21 17:45,6.3
Vierra Mouth,5/12/21 18:00,6.9
Vierra Mouth,5/12/21 18:15,7.5
Vierra Mouth,5/12/21 18:30,7.8
Vierra Mouth,5/12/21 18:45,7
Vierra Mouth,5/12/21 19:00,6.7
Vierra Mouth,5/12/21 19:15,6.6
Vierra Mouth,5/12/21 19:30,6.7
Vierra Mouth,5/12/21 19:45,6.9
Vierra Mouth,5/12/21 20:00,7.2
Vierra Mouth,5/12/21 20:15,7.6
Vierra Mouth,5/12/21 20:30,7.9
Vierra Mouth,5/12/21 20:45,8.3
Vierra Mouth,5/12/21 21:00,8.7
Vierra Mouth,5/12/21 21:15,9
Vierra Mouth,5/12/21 21:30,9
Vierra Mouth,5/12/21 21:45,9
Vierra Mouth,5/12/21 22:00,9.1
Vierra Mouth,5/12/21 22:15,8.9
Vierra Mouth,5/12/21 22:30,8.6
Vierra Mouth,5/12/21 22:45,8.3
Vierra Mouth,5/12/21 23:00,8.1
Vierra Mouth,5/12/21 23:15,8.9
Vierra Mouth,5/12/21 23:30,8.4
Vierra Mouth,5/12/21 23:45,8.5
Vierra Mouth,5/13/21 0:00,9
Vierra Mouth,5/13/21 0:15,9.1
Vierra Mouth,5/13/21 0:30,9.1
Vierra Mouth,5/13/21 0:45,9
Vierra Mouth,5/13/21 1:00,8.8
Vierra Mouth,5/13/21 1:15,8.5
Vierra Mouth,5/13/21 1:30,8.3
Vierra Mouth,5/13/21 1:45,8
Vierra Mouth,5/13/21 2:00,7.8
Vierra Mouth,5/13/21 2:15,7.5
Vierra Mouth,5/13/21 2:30,7.3
Vierra Mouth,5/13/21 2:45,7.1
Vierra Mouth,5/13/21 3:00,6.9
Vierra Mouth,5/13/21 3:15,6.7
Vierra Mouth,5/13/21 3:30,6.7
Vierra Mouth,5/13/21 3:45,6.6
Vierra Mouth,5/13/21 4:00,6.5
Vierra Mouth,5/13/21 4:15,6.4
Vierra Mouth,5/13/21 4:30,6.3
Vierra Mouth,5/13/21 4:45,6.2
Vierra Mouth,5/13/21 5:00,5.7
Vierra Mouth,5/13/21 5:15,5.6
Vierra Mouth,5/13/21 5:30,5.4
Vierra Mouth,5/13/21 5:45,5.1
Vierra Mouth,5/13/21 6:00,5.2
Vierra Mouth,5/13/21 6:15,5.6
Vierra Mouth,5/13/21 6:30,5.7
Vierra Mouth,5/13/21 6:45,5.8
Vierra Mouth,5/13/21 7:00,5.7
Vierra Mouth,5/13/21 7:15,5.4
Vierra Mouth,5/13/21 7:30,5.6
Vierra Mouth,5/13/21 7:45,5
Vierra Mouth,5/13/21 8:00,5.8
Vierra Mouth,5/13/21 8:15,5.4
Vierra Mouth,5/13/21 8:30,5.5
Vierra Mouth,5/13/21 8:45,5.8
Vierra Mouth,5/13/21 9:00,6.9
Vierra Mouth,5/13/21 9:15,7
Vierra Mouth,5/13/21 9:30,7.4
Vierra Mouth,5/13/21 9:45,7.9
Vierra Mouth,5/13/21 10:00,8
Vierra Mouth,5/13/21 10:15,8.1
Vierra Mouth,5/13/21 10:30,8
Vierra Mouth,5/13/21 10:45,8.5
Vierra Mouth,5/13/21 11:00,9
Vierra Mouth,5/13/21 11:15,9.5
Vierra Mouth,5/13/21 11:30,9.7
Vierra Mouth,5/13/21 11:45,10
Vierra Mouth,5/13/21 12:00,9.9
Vierra Mouth,5/13/21 12:15,10.4
Vierra Mouth,5/13/21 12:30,9.7
Vierra Mouth,5/13/21 12:45,10.2
Vierra Mouth,5/13/21 13:00,10
Vierra Mouth,5/13/21 13:15,10.4
Vierra Mouth,5/13/21 13:30,11.2
Vierra Mouth,5/13/21 13:45,11.2
Vierra Mouth,5/13/21 14:00,11.1
Vierra Mouth,5/13/21 14:15,11.3
Vierra Mouth,5/13/21 14:30,11.3
Vierra Mouth,5/13/21 14:45,11.2
Vierra Mouth,5/13/21 15:00,11.5
Vierra Mouth,5/13/21 15:15,11.2
Vierra Mouth,5/13/21 15:30,11.5
Vierra Mouth,5/13/21 15:45,11.5
Vierra Mouth,5/13/21 16:00,11
Vierra Mouth,5/13/21 16:15,9.9
Vierra Mouth,5/13/21 16:30,9.1
Vierra Mouth,5/13/21 16:45,8.8
Vierra Mouth,5/13/21 17:00,9.6
